int, EMonsterSkillType, string, string, FP, FP, FP, EMonsterTargetType, int, EMonsterSkillParamType, FP, EMonsterSkillParamType, FP, EMonsterSkillParamType, FP, EMonsterSkillParamType, FP, string, string, bool, bool, string
Id, MonsterSkillType, SkillSpecificName, Description, InitialCooltime, Cooltime, Chance, TargetType, Target_Parameter, ParamterType_1, Paramter_1, ParamterType_2, Paramter_2, ParamterType_3, Paramter_3, ParamterType_4, Paramter_4, EffectName, SoundName, IsPassActionAnim, IsIgnoreStun, IconPath
3049903, "Manual", "MonsterSkill_AttackCell_Indicator_304099", 1, 0, 0, 100, "BoardCell", 5, "Duration", 5, "Duration", "0.15", "Distance", 3, "", "", "", "", "FALSE", "FALSE"
3049904, "Manual", "MonsterSkill_SquareAttack_Indicator_304099", 1, 0, 0, 100, "BoardCell", 0, "Duration", 6, "Speed", 8, "Distance", 10, "", "", "", "", "FALSE", "FALSE"
3049905, "Manual", "MonsterSkill_DebuffAttackSpeed", 1, 0, 0, 100, "BoardCell", 5, "Timer", 10, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
3049906, "Manual", "MonsterSkill_DebuffSpRegen", 1, 0, 0, 100, "BoardCell", 5, "Timer", 10, "Percentage", 70, "", "", "", "", "", "", "FALSE", "FALSE"
3049907, "Manual", "MonsterSkill_HpRegen_304099", 1, 0, 0, 100, "AllMonster", 0, "Percentage", 5, "Interval", "0.5", "Count", 10, "", "", "", "", "FALSE", "FALSE"
3049908, "Manual", "MonsterSkill_CCImmune_304099", 1, 0, 0, 100, "AllMonster", 0, "Timer", 10, "Percentage", 100, "", "", "", "", "", "", "FALSE", "FALSE"
3049909, "Manual", "MonsterSkill_PhysicalResistance_304099", 1, 0, 0, 100, "AllMonster", 0, "Percentage", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
3049910, "Manual", "MonsterSkill_MagicalResistance_304099", 1, 0, 0, 100, "AllMonster", 0, "Percentage", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304001, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 3, "", "", "", "", "", "", "FALSE", "FALSE"
304002, "Active", "MonsterSkill_RangeStun_304099", 1, 1, 10, 100, "Me", 0, "Duration", "1.5", "Distance", "3.5", "Duration", 4, "", "", "", "", "FALSE", "FALSE"
304003, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 10, 100, "Me", 0, "Distance", 3, "Percentage", 30, "", "", "", "", "", "", "FALSE", "FALSE"
304004, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 3, "", "", "", "", "", "", "FALSE", "FALSE"
304005, "Passive", "MonsterSkill_PhysicalResistance_304099", "monsterskill_physicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304006, "Passive", "MonsterSkill_MagicalResistance_304099", "monsterskill_magicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304007, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 4, "", "", "", "", "", "", "FALSE", "FALSE"
304008, "Active", "MonsterSkill_RangeStun_304099", 1, 1, 10, 100, "Me", 0, "Duration", "1.5", "Distance", "3.5", "Duration", 5, "", "", "", "", "FALSE", "FALSE"
304009, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 10, 100, "Me", 0, "Distance", 3, "Percentage", 35, "", "", "", "", "", "", "FALSE", "FALSE"
304010, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 4, "", "", "", "", "", "", "FALSE", "FALSE"
304011, "Passive", "MonsterSkill_PhysicalResistance_304099", "monsterskill_physicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 35, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304012, "Passive", "MonsterSkill_MagicalResistance_304099", "monsterskill_magicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 35, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304013, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 5, "", "", "", "", "", "", "FALSE", "FALSE"
304014, "Active", "MonsterSkill_RangeStun_304099", 1, 1, 10, 100, "Me", 0, "Duration", 1, "Distance", "3.5", "Duration", 6, "", "", "", "", "FALSE", "FALSE"
304015, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 10, 100, "Me", 0, "Distance", 3, "Percentage", 40, "", "", "", "", "", "", "FALSE", "FALSE"
304016, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 5, "", "", "", "", "", "", "FALSE", "FALSE"
304017, "Passive", "MonsterSkill_PhysicalResistance_304099", "monsterskill_physicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 40, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304018, "Passive", "MonsterSkill_MagicalResistance_304099", "monsterskill_magicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 40, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304019, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 5, "", "", "", "", "", "", "FALSE", "FALSE"
304020, "Active", "MonsterSkill_RangeStun_304099", 1, 1, 10, 100, "Me", 0, "Duration", 1, "Distance", "3.5", "Duration", 7, "", "", "", "", "FALSE", "FALSE"
304021, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 10, 100, "Me", 0, "Distance", 3, "Percentage", 45, "", "", "", "", "", "", "FALSE", "FALSE"
304022, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 5, "", "", "", "", "", "", "FALSE", "FALSE"
304023, "Passive", "MonsterSkill_PhysicalResistance_304099", "monsterskill_physicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 50, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304024, "Passive", "MonsterSkill_MagicalResistance_304099", "monsterskill_magicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 50, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304025, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 6, "", "", "", "", "", "", "FALSE", "FALSE"
304026, "Active", "MonsterSkill_RangeStun_304099", 1, 1, 10, 100, "Me", 0, "Duration", 1, "Distance", "3.5", "Duration", 8, "", "", "", "", "FALSE", "FALSE"
304027, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 10, 100, "Me", 0, "Distance", 3, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304028, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 6, "", "", "", "", "", "", "FALSE", "FALSE"
304029, "Passive", "MonsterSkill_PhysicalResistance_304099", "monsterskill_physicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 60, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304030, "Passive", "MonsterSkill_MagicalResistance_304099", "monsterskill_magicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 60, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304031, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 6, "", "", "", "", "", "", "FALSE", "FALSE"
304032, "Active", "MonsterSkill_RangeStun_304099", 1, 1, 10, 100, "Me", 0, "Duration", 1, "Distance", "3.6", "Duration", 9, "", "", "", "", "FALSE", "FALSE"
304033, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 10, 100, "Me", 0, "Distance", 3, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304034, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", "6.5", "", "", "", "", "", "", "FALSE", "FALSE"
304035, "Passive", "MonsterSkill_PhysicalResistance_304099", "monsterskill_physicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 70, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304036, "Passive", "MonsterSkill_MagicalResistance_304099", "monsterskill_magicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 70, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304037, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 6, "", "", "", "", "", "", "FALSE", "FALSE"
304038, "Active", "MonsterSkill_RangeStun_304099", 1, 1, 10, 100, "Me", 0, "Duration", 1, "Distance", "3.6", "Duration", 10, "", "", "", "", "FALSE", "FALSE"
304039, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 10, 100, "Me", 0, "Distance", 3, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304040, "Active", "MonsterSkill_HpRegen", "monsterskill_hpregen_desc", 5, 15, 100, "Me", 0, "Percentage", 2, "Interval", "0.5", "Count", 10, "", "", "", "", "FALSE", "FALSE"
304041, "Passive", "MonsterSkill_PhysicalResistance_304099", "monsterskill_physicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 70, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304042, "Passive", "MonsterSkill_MagicalResistance_304099", "monsterskill_magicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 70, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304043, "Active", "MonsterSkill_HpRegen", "monsterskill_hpregen_desc", 5, 15, 100, "Me", 0, "Percentage", 2, "Interval", "0.5", "Count", 10, "", "", "", "", "FALSE", "FALSE"
304044, "Active", "MonsterSkill_RangeStun_304099", 1, 1, 10, 100, "Me", 0, "Duration", 1, "Distance", 4, "Duration", 11, "", "", "", "", "FALSE", "FALSE"
304045, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 10, 100, "Me", 0, "Distance", 3, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304046, "Active", "MonsterSkill_HpRegen", "monsterskill_hpregen_desc", 5, 15, 100, "Me", 0, "Percentage", 2, "Interval", "0.5", "Count", 10, "", "", "", "", "FALSE", "FALSE"
304047, "Passive", "MonsterSkill_PhysicalResistance_304099", "monsterskill_physicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 70, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304048, "Passive", "MonsterSkill_MagicalResistance_304099", "monsterskill_magicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 70, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304049, "Active", "MonsterSkill_HpRegen", "monsterskill_hpregen_desc", 5, 15, 100, "Me", 0, "Percentage", 2, "Interval", "0.5", "Count", 10, "", "", "", "", "FALSE", "FALSE"
304050, "Active", "MonsterSkill_RangeStun_304099", 1, 1, 10, 100, "Me", 0, "Duration", 1, "Distance", 5, "Duration", 12, "", "", "", "", "FALSE", "FALSE"
304501, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 2, "Duration", 10, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304502, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 1, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304503, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 2, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304504, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 2, "Timer", 20, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304505, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304506, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 2, "Duration", 15, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304507, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 2, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304508, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 2, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304509, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 2, "Timer", 30, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304510, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304511, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 2, "Duration", 20, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304512, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 2, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304513, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 3, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304514, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 2, "Timer", 40, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304515, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304516, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Duration", 20, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304517, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 2, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304518, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 3, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304519, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Timer", 40, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304520, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304521, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Duration", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304522, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304523, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 3, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304524, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Timer", 60, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304525, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304526, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 4, "Duration", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304527, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304528, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 3, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304529, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 4, "Timer", 60, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304530, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304531, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 4, "Duration", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304532, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304533, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 3, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304534, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 4, "Timer", 60, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304535, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304536, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 4, "Duration", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304537, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304538, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 4, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304539, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 4, "Timer", 60, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304540, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304541, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 4, "Duration", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304542, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304543, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 4, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304544, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 4, "Timer", 60, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304545, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304546, "Manual", "MonsterSkill_StunCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 5, "Duration", 30, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304547, "Manual", "MonsterSkill_PolymorphCell_304099", 1, "1.5", 0, 100, "BoardCell", 3, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304548, "Manual", "MonsterSkill_AttackCell_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 5, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304549, "Manual", "MonsterSkill_DebuffAttackSpeed_304099", 1, "1.5", 0, 100, "BoardCell", 5, "Timer", 60, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
304550, "Manual", "MonsterSkill_SquareAttack_Immediate_304099", 1, "1.5", 0, 100, "BoardCell", 1, "", "", "", "", "", "", "", "", "", "", "FALSE", "FALSE"
304999, "Passive", "MonsterSkill_StunCondImmune", "", 0, 0, 100, "Me", 0, "Timer", 5, "Timer", 8, "", "", "", "", "", "", "FALSE", "FALSE"
306001, "Passive", "MonsterSkill_PhysicalResistance_Infinite", "monsterskill_physicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 90, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
306002, "Passive", "MonsterSkill_MagicalResistance_Infinite", "monsterskill_magicalresistance_desc", 0, 10, 100, "Me", 0, "Percentage", 90, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
306003, "Active", "MonsterSkill_RangeStun_Infinte", "monsterskill_rangeexplosion_desc", 3, 10, 100, "Me", 0, "Duration", 2, "Distance", 5, "Duration", 10, "", "", "", "", "TRUE", "FALSE"
306004, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 10, 100, "Me", 0, "Distance", "2.6", "Percentage", 80, "", "", "", "", "", "", "FALSE", "FALSE"
