int, int, int, int, int[], int[], int, int, int, int, int, FP, FP, FP, int, int, FP, FP, FP, TableReward, TableReward, TableReward, TableReward, TableReward, TableReward, TableReward, int[]
Id, WaveNumber, WaveGroup, Level, PathIds, MonsterGroups, GroupCount, MonsterId, BossMonsterId, Defense, SpawnCount, SpawnInterval, SpawnDelay, NextDelay, StartGivePoint, StartGiveSpecialPoint, KillPoint, KillSpecialPoint, KillCombatPoint, Reward_1, Reward_2, Reward_3, Reward_4, ClearRandomReward_1, ClearRandomReward_2, ClearRandomReward_3, RandomRewardProb
90025, 25, 90, 0, "", "", "", 3002, "", 14, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90026, 26, 90, 0, "", "", "", 3002, "", 15, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90027, 27, 90, 0, "", "", "", 3002, "", 16, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90028, 28, 90, 0, "", "", "", 3002, "", 17, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90029, 29, 90, 0, "", "", "", 3002, "", 18, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90030, 30, 90, 0, "", "", "", "", 3003, 19, 0, "0.35", 0, 60, 20, 0, 100, 2, 0, "10,50,50", "103, 3, 3", "101,500,500"
90031, 31, 90, 0, "", "", "", 3002, "", 14, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90032, 32, 90, 0, "", "", "", 3002, "", 15, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90033, 33, 90, 0, "", "", "", 3002, "", 16, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90034, 34, 90, 0, "", "", "", 3002, "", 17, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90035, 35, 90, 0, "", "", "", 3002, "", 18, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
90036, 36, 90, 0, "", "", "", "", 3003, 19, 0, "0.35", 0, 60, 20, 0, 100, 2, 0, "10,50,50", "103, 3, 3", "101,500,500"
91001, 1, 91, 0, "", "", "", 1001, "", 0, 40, "0.35", 0, 20, 0, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,5,5"
91002, 2, 91, 3, "", "", "", 1001, "", 0, 40, "0.35", 0, 20, 20, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,5,5"
91003, 3, 91, 5, "", "", "", 1001, "", 0, 40, "0.35", 0, 20, 20, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,5,5"
91004, 4, 91, 7, "", "", "", 1001, "", 0, 40, "0.35", 0, 20, 20, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,5,5"
91005, 5, 91, 2, "", "", "", 1002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,10,10"
91006, 6, 91, 3, "", "", "", 1002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,10,10"
91007, 7, 91, 4, "", "", "", 1002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,10,10"
91008, 8, 91, 5, "", "", "", 1002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,10,10"
91009, 9, 91, 6, "", "", "", 1002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,10,10"
91010, 10, 91, 0, "", "", "", "", 1003, 0, 0, "0.35", 0, 60, 20, 0, 50, 2, 0, "10,50,50", "103, 3, 3", "101,100,100"
91011, 11, 91, 2, "", "", "", 2001, "", 1, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,10,10"
91012, 12, 91, 4, "", "", "", 2001, "", 1, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,10,10"
91013, 13, 91, 5, "", "", "", 2001, "", 1, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,10,10"
91014, 14, 91, 6, "", "", "", 2001, "", 1, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,10,10"
91015, 15, 91, 1, "", "", "", 2002, "", 2, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,20,20"
91016, 16, 91, 3, "", "", "", 2002, "", 2, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,20,20"
91017, 17, 91, 5, "", "", "", 2002, "", 5, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,20,20"
91018, 18, 91, 6, "", "", "", 2002, "", 5, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,20,20"
91019, 19, 91, 7, "", "", "", 2002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,20,20"
91020, 20, 91, 0, "", "", "", "", 2003, 5, 0, "0.35", 0, 60, 20, 0, 50, 2, 0, "10,50,50", "103, 3, 3", "101,200,200"
91021, 21, 91, 1, "", "", "", 3001, "", 10, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,20,20"
91022, 22, 91, 1, "", "", "", 3001, "", 11, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,20,20"
91023, 23, 91, 1, "", "", "", 3001, "", 12, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,20,20"
91024, 24, 91, 1, "", "", "", 3001, "", 13, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,20,20"
91025, 25, 91, 0, "", "", "", 3002, "", 14, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91026, 26, 91, 1, "", "", "", 3002, "", 15, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91027, 27, 91, 1, "", "", "", 3002, "", 16, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91028, 28, 91, 1, "", "", "", 3002, "", 17, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91029, 29, 91, 1, "", "", "", 3002, "", 18, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91030, 30, 91, 0, "", "", "", "", 3003, 19, 0, "0.35", 0, 60, 20, 0, 100, 2, 0, "10,50,50", "103, 3, 3", "101,500,500"
91031, 31, 91, 2, "", "", "", 4001, "", 32, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91032, 32, 91, 2, "", "", "", 4001, "", 34, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91033, 33, 91, 3, "", "", "", 4001, "", 36, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91034, 34, 91, 3, "", "", "", 4001, "", 38, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91035, 35, 91, 0, "", "", "", 4002, "", 40, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91036, 36, 91, 1, "", "", "", 4002, "", 42, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91037, 37, 91, 1, "", "", "", 4002, "", 44, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91038, 38, 91, 2, "", "", "", 4002, "", 46, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91039, 39, 91, 3, "", "", "", 4002, "", 48, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91040, 40, 91, 0, "", "", "", "", 4003, 39, 0, "0.35", 0, 60, 20, 0, 100, 2, 0, "10,50,50", "103, 3, 3", "101,500,500"
91041, 41, 91, 2, "", "", "", 5001, "", 70, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91042, 42, 91, 2, "", "", "", 5001, "", 72, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91043, 43, 91, 3, "", "", "", 5001, "", 74, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91044, 44, 91, 3, "", "", "", 5001, "", 76, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91045, 45, 91, 0, "", "", "", 5002, "", 78, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91046, 46, 91, 1, "", "", "", 5002, "", 80, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91047, 47, 91, 3, "", "", "", 5002, "", 82, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91048, 48, 91, 3, "", "", "", 5002, "", 84, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91049, 49, 91, 4, "", "", "", 5002, "", 86, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,30,30"
91050, 50, 91, 0, "", "", "", "", 5003, 88, 0, "0.35", 0, 60, 20, 0, 100, 2, 0, "10,50,50", "103, 3, 3", "101,500,500"
101001, 1, 101, 0, "", "", "", 11001, "", 0, 40, "0.35", 0, 20, 0, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101002, 2, 101, 3, "", "", "", 11001, "", 0, 40, "0.35", 0, 20, 20, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101003, 3, 101, 5, "", "", "", 11001, "", 0, 40, "0.35", 0, 20, 20, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101004, 4, 101, 7, "", "", "", 11001, "", 0, 40, "0.35", 0, 20, 20, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101005, 5, 101, 2, "", "", "", 11002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101006, 6, 101, 3, "", "", "", 11002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101007, 7, 101, 4, "", "", "", 11002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101008, 8, 101, 5, "", "", "", 11002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101009, 9, 101, 6, "", "", "", 11002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101010, 10, 101, 0, "", "", "", "", 11003, 0, 0, "0.35", 0, 60, 20, 0, 100, 2, 0, "10,50,50", "103, 3, 3", "101,40,40"
101011, 11, 101, 2, "", "", "", 12001, "", 1, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101012, 12, 101, 4, "", "", "", 12001, "", 1, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101013, 13, 101, 5, "", "", "", 12001, "", 1, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101014, 14, 101, 6, "", "", "", 12001, "", 1, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101015, 15, 101, 1, "", "", "", 12002, "", 2, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101016, 16, 101, 3, "", "", "", 12002, "", 2, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101017, 17, 101, 5, "", "", "", 12002, "", 5, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101018, 18, 101, 6, "", "", "", 12002, "", 5, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101019, 19, 101, 7, "", "", "", 12002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101020, 20, 101, 0, "", "", "", "", 12003, 5, 0, "0.35", 0, 60, 20, 0, 200, 3, 0, "10,50,50", "103, 3, 3", "101,40,40"
101021, 21, 101, 2, "", "", "", 13001, "", 10, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101022, 22, 101, 3, "", "", "", 13001, "", 11, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101023, 23, 101, 5, "", "", "", 13001, "", 12, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101024, 24, 101, 6, "", "", "", 13001, "", 13, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101025, 25, 101, 1, "", "", "", 13002, "", 14, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101026, 26, 101, 2, "", "", "", 13002, "", 15, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101027, 27, 101, 3, "", "", "", 13002, "", 16, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101028, 28, 101, 4, "", "", "", 13002, "", 17, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101029, 29, 101, 6, "", "", "", 13002, "", 18, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101030, 30, 101, 0, "", "", "", "", 13003, 19, 0, "0.35", 0, 60, 20, 0, 200, 3, 0, "10,50,50", "103, 3, 3", "101,40,40"
101031, 31, 101, 4, "", "", "", 14001, "", 20, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101032, 32, 101, 5, "", "", "", 14001, "", 21, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101033, 33, 101, 6, "", "", "", 14001, "", 22, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101034, 34, 101, 7, "", "", "", 14001, "", 23, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101035, 35, 101, 1, "", "", "", 14002, "", 24, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101036, 36, 101, 2, "", "", "", 14002, "", 25, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101037, 37, 101, 3, "", "", "", 14002, "", 26, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101038, 38, 101, 4, "", "", "", 14002, "", 27, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101039, 39, 101, 6, "", "", "", 14002, "", 28, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101040, 40, 101, 0, "", "", "", "", 14003, 29, 0, "0.35", 0, 60, 20, 0, 300, 4, 0, "10,50,50", "103, 3, 3", "101,40,40"
101041, 41, 101, 4, "", "", "", 15001, "", 30, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101042, 42, 101, 5, "", "", "", 15001, "", 31, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101043, 43, 101, 6, "", "", "", 15001, "", 32, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101044, 44, 101, 7, "", "", "", 15001, "", 33, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101045, 45, 101, 1, "", "", "", 15002, "", 34, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101046, 46, 101, 2, "", "", "", 15002, "", 35, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101047, 47, 101, 6, "", "", "", 15002, "", 36, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101048, 48, 101, 7, "", "", "", 15002, "", 37, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101049, 49, 101, 8, "", "", "", 15002, "", 38, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101050, 50, 101, 0, "", "", "", "", 15003, 39, 0, "0.35", 0, 60, 20, 0, 300, 4, 0, "10,50,50", "103, 3, 3", "101,40,40"
101051, 51, 101, 4, "", "", "", 16001, "", 42, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101052, 52, 101, 4, "", "", "", 16001, "", 44, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101053, 53, 101, 5, "", "", "", 16001, "", 46, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101054, 54, 101, 6, "", "", "", 16001, "", 48, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101055, 55, 101, 4, "", "", "", 16002, "", 50, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101056, 56, 101, 5, "", "", "", 16002, "", 52, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101057, 57, 101, 6, "", "", "", 16002, "", 54, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101058, 58, 101, 6, "", "", "", 16002, "", 56, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101059, 59, 101, 6, "", "", "", 16002, "", 58, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101060, 60, 101, 0, "", "", "", "", 16003, 60, 0, "0.35", 0, 60, 20, 0, 300, 4, 0, "10,50,50", "103, 3, 3", "101,40,40"
101061, 61, 101, 6, "", "", "", 17001, "", 62, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101062, 62, 101, 6, "", "", "", 17001, "", 64, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101063, 63, 101, 6, "", "", "", 17001, "", 66, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101064, 64, 101, 6, "", "", "", 17001, "", 68, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101065, 65, 101, 6, "", "", "", 17002, "", 70, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101066, 66, 101, 6, "", "", "", 17002, "", 72, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101067, 67, 101, 6, "", "", "", 17002, "", 74, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101068, 68, 101, 6, "", "", "", 17002, "", 76, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101069, 69, 101, 6, "", "", "", 17002, "", 78, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101070, 70, 101, 0, "", "", "", "", 17003, 80, 0, "0.35", 0, 60, 20, 0, 300, 4, 0, "10,50,50", "103, 3, 3", "101,40,40"
101071, 71, 101, 6, "", "", "", 18001, "", 82, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101072, 72, 101, 6, "", "", "", 18001, "", 84, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101073, 73, 101, 6, "", "", "", 18001, "", 86, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101074, 74, 101, 6, "", "", "", 18001, "", 88, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101075, 75, 101, 6, "", "", "", 18002, "", 90, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101076, 76, 101, 6, "", "", "", 18002, "", 92, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101077, 77, 101, 6, "", "", "", 18002, "", 94, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101078, 78, 101, 6, "", "", "", 18002, "", 96, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101079, 79, 101, 6, "", "", "", 18002, "", 98, 40, "0.35", 0, 20, 20, 0, 3, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
101080, 80, 101, 0, "", "", "", "", 18003, 100, 0, "0.35", 0, 60, 20, 0, 300, 4, 0, "10,50,50", "103, 3, 3", "101,40,40"
102001, 1, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102002, 2, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102003, 3, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102004, 4, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102005, 5, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102006, 6, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102007, 7, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102008, 8, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102009, 9, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102010, 10, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102011, 11, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102012, 12, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102013, 13, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102014, 14, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102015, 15, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102016, 16, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102017, 17, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102018, 18, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102019, 19, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
102020, 20, 102, 0, "", "", "", "", "", 0, 0, "0.35", 0, 0, 0, 0, 0, 0, 0, "10,10,10", "103, 1, 1", "101,50,50"
103001, 1, 103, 0, "", "", "", 31001, "", 0, 40, "0.35", 0, 20, 0, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
103002, 2, 103, 2, "", "", "", 31001, "", 0, 40, "0.35", 0, 20, 20, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
103003, 3, 103, 4, "", "", "", 31001, "", 0, 40, "0.35", 0, 20, 20, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
103004, 4, 103, 6, "", "", "", 31001, "", 0, 40, "0.35", 0, 20, 20, 0, 1, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
103005, 5, 103, 1, "", "", "", 31002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
103006, 6, 103, 2, "", "", "", 31002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
103007, 7, 103, 3, "", "", "", 31002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
103008, 8, 103, 4, "", "", "", 31002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
103009, 9, 103, 5, "", "", "", 31002, "", 0, 40, "0.35", 0, 20, 20, 0, 2, 0, 0, "10,10,10", "103, 1, 1", "101,40,40"
