"player_unit_description_4005", "강한 바람으로 적을 느리게 만듭니다.<br>창밖에 바람소리와 스산한 빗소리가 들려오나요?<br>폭풍이 오고 있다는 뜻입니다.", "Slows enemies with a strong wind.<br>Do you hear the sound of wind and eerie rain<br>outside the window?<br>It means a storm is coming.", "強風を起こし敵の動きを遅くします。<br>窓の外から風や雨の音が聞こえてきませんか？<br>嵐が来ている証拠です。", "以強大風力使敵人移動速度變緩慢。<br>有聽見窗外陰森的風雨聲嗎？<br>那代表著暴風即將來臨。", "Ralentit les ennemis avec un puissant vent.<br>Entendez-vous le bruit du vent et de la pluie battante ?<br>Une tempête approche.", "Verlangsamt Gegner mit einem starken Wind.<br>Hörst du das Geräusch des Windes und den unheimlichem Regen draußen vor dem Fenster? Es bedeutet, dass ein Sturm kommt.", "以强大风力使敌人移动速度变缓慢。 <br>有听见窗外阴森的风雨声吗？ <br>那代表着暴风即将来临。", "Ralentiza a los enemigos con un viento fuerte.<br>¿Oyes el sonido del viento y la lluvia espeluznante<br>fuera de la ventana?<br>Significa que se acerca una tormenta."
"player_unit_description_4007", "리볼버를 이용해 적에게 치명적인 피해를 입힙니다.<br>석양이 지네요.", "Inflicts critical damage on enemies<br>using a revolver.<br>It's high noon.", "リボルバーを使って敵に致命的な攻撃をします。<br>夕日が沈んでいきますね。", "使用轉輪手槍使敵人受到致命傷害，<br>看看眼前美麗的夕陽吧。", "Inflige des DEG mortels à l'ennemi avec un revolver.<br>C'est l'heure du duel.", "Verursacht kritischen Schaden an Gegnern<br>mit einem Revolver.<br>Es ist High Noon.", "使用转轮手枪使敌人受到致命伤害，<br>看看眼前美丽的夕阳吧。", "Inflige daño crítico a los enemigos<br>usando un revólver.<br>Es mediodía."
"player_unit_description_4008", "비정상적인 경로로 데이터에 접근할 경우 법적인 처벌을 받을 수 있습니다.", "Accessing data through abnormal means may result in legal penalties.", "不正ルートでデータに接近すると、<br>法的措置を受ける場合がありますよ。", "若使用非法管道竊取數據，<br>有可能遭受法律的制裁。", "Accéder aux données<br>par des moyens non autorisés<br>est passible de sanctions légales.", "Zugriff auf Daten durch unzulässige Mittel kann rechtliche Strafen nach sich ziehen.", "若使用非法管道窃取数据，<br>有可能遭受法律的制裁。", "El acceso a datos a través de medios anormales puede dar lugar a sanciones legales."
"player_unit_description_3004", "원거리 공격으로 범위 내 적들을 기절시킵니다.<br>고블린들이 엄청난 무기를 만들었네요!", "Stuns enemies within range<br>with a ranged attack.<br>The goblins have created an amazing weapon!", "遠距離攻撃で範囲内にいる敵を気絶させます。<br>ゴブリンたちがとんでもない武器を作りましたね！", "使用遠距離攻擊使範圍內的敵人暈眩，<br>是哥布林做出的厲害武器！", "Attaque à distance et étourdit les ennemis dans la zone.<br>Les Gobelins ont fabriqué des armes remarquables !", "Betäubt Gegner im Umkreis mit einem Fernangriff.<br>Die Goblins haben eine erstaunliche Waffe erschaffen!", "使用远距离攻击使范围内的敌人晕眩，<br>是哥布林做出的厉害武器！", "Aturde a los enemigos dentro del alcance<br>con un ataque a distancia.<br>¡Los goblins han creado un arma increíble!"
"player_unit_description_3007", "원거리에 있는 적을 빠르게 공격합니다.<br>그림자 뒤엔 언제나 닌자가 있습니다.", "Quickly attacks distant enemies.<br>There's always a ninja behind the shadows.", "遠くにいる敵を素早く攻撃します。<br>忍者は常に陰に隠れています。", "迅速攻擊遠距離敵人，<br>忍者總是深藏在黑影背後。", "Attaque rapidement les ennemis à distance.<br>Derrière l'ombre, se cache toujours un Ninja.", "Greift weit entfernte Gegner mit hoher Geschwindigkeit an.<br>In jedem Schatten könnte ein Ninja lauern.", "迅速攻击远距离敌人，<br>忍者总是深藏在黑影背后。", "Ataca rápidamente a enemigos distantes.<br>Siempre hay un ninja detrás de las sombras."
"player_unit_description_4001", "범위 내 적에게 저주를 걸어 기절시킵니다.<br>무섭게 생겼지만 사실 마음은 따뜻하답니다.", "Casts a curse to stun enemies within range.<br>They may look scary, but they actually have a warm heart.", "範囲内にいる敵に呪いをかけ気絶させます。<br>見た目とは裏腹に実は優しい心の持ち主です。", "詛咒範圍內的敵人，使其暈眩。<br>雖然長得有些兇悍，但其實內心很溫暖。", "Maudit les ennemis dans la zone pour les étourdir.<br>Son apparence est effrayante, mais au fond, il a bon cœur.", "Wirkt einen Fluch, um Gegner im Umkreis zu betäuben.<br>Sie mögen furchterregend aussehen, aber sie haben tatsächlich ein warmes Herz.", "诅咒范围内的敌人，使其晕眩。 <br>虽然长得有些凶悍，但其实内心很温暖。", "Lanza una maldición para aturdir a los enemigos dentro del alcance.<br>Pueden parecer aterradores, pero en realidad tienen un corazón cálido."
"player_unit_description_4002", "펄스 박사의 가장 멋진 발명품입니다.<br>에너지 충전해 광범위한 피해를 입힙니다.", "The greatest invention of Dr.Pulse.<br>Charges energy to deal AoE DMG.", "パルス博士が作り出した最高の発明品。<br>エネルギーをチャージして広範囲にダメージを与えます。", "脈衝光博士最棒的發明。<br>可補充能量後，造成廣範圍傷害。", "La plus grande invention du Dr Pulse.<br>Charge de l'énergie pour infliger des dégâts de zone.", "Die größte Erfindung von Dr. Pulse.<br>Lädt Energie auf, um Flächenschaden zu verursachen.", "脉冲光博士最棒的发明。<br>可补充能量后，造成广范围伤害。", "El mayor invento del Dr. Pulse.<br>Carga energía para infligir daño de área."
"player_unit_description_4006", "한때 대마법사의 애완 고양이였습니다.<br>지금은 대마법사가 되어 아군의 마나 회복을 돕습니다.", "Once the pet cat of a great wizard.<br>Now a great wizard themselves, they help allies regenerate MP.", "昔は大魔法使いのペットだったそうですが、<br>今は自分が魔法使いになって<br>味方のマナ回復を手伝っています。", "曾經是大魔法師的寵物貓咪。<br>現在則是自己成為大魔法師，幫助我軍恢復魔力。", "Autrefois, c'était le chat de l'archimage.<br>Aujourd'hui devenu archimage lui-même, il aide à la restauration de PM de ses alliés.", "Einst die Hauskatze eines Erzmagiers,<br>ist er jetzt selbst ein Erzmagier, der Verbündeten hilft und ihre MP regeneriert.", "曾经是大魔法师的宠物猫咪。 <br>现在则是自己成为大魔法师，帮助我军恢复魔力。", "Una vez fue el gato mascota de un gran mago. Ahora, un gran mago, ayuda a sus aliados a regenerar PM."
"player_unit_description_5001", "수련을 통해 얻은 강한 힘으로<br>범위 내 적들에게 피해를 입힙니다.<br>의외로 귀여운 동물들을 좋아합니다.", "Uses strong power gained through training<br>to damage enemies within range.<br>Surprisingly, they have a fondness for cute animals.", "修行で得た強い力で、<br>範囲内にいる敵にダメージを与えます。<br>意外とかわいい動物が好きだそうです。", "透過修練所獲得的力量，<br>對範圍內的敵人造成傷害。<br>出乎意料地喜歡可愛的動物。", "Inflige des DEG aux ennemis dans la zone<br>avec la force acquise par l'entraînement.<br>Chose étonnante, il affectionne les animaux mignons.", "Nutzt starke Kraft, die durch Training erlangt wurde,<br>um bei Gegnern im Umkreis Schaden zu verursachen.<br>Überraschenderweise haben sie eine Vorliebe für niedliche Tiere.", "透过修练所获得的力量，<br>对范围内的敌人造成伤害。 <br>出乎意料地喜欢可爱的动物。", "Utiliza un gran poder obtenido a través del entrenamiento para dañar a los enemigos dentro del alcance.<br>Sorprendentemente, tienen predilección por los animales lindos."
"player_unit_description_5002", "차가운 빙하의 힘으로 적들을 기절시키는 얼음 여왕입니다.<br>취미로 물의 정령을 수집하고 있습니다.", "An ice queen who stuns enemies with the power of cold glaciers.<br>She collects Water Elementals as a hobby.", "冷たい氷河の力で敵を気絶させる氷の女王です。<br>趣味で水の精霊を集めています。", "身為冰晶女王，以冰冷的冰山之力使敵人暈眩。<br>私底下的興趣是收集水精靈。", "Une reine des glaces qui étourdit les ennemis avec le pouvoir du glacier.<br>Dans ses loisirs, elle collectionne des Élémentaires d'Eau.", "Eine Eiskönigin, die Gegner mit der Kraft kalter Gletscher betäubt. Eines ihrer Hobbies ist das Sammeln von Wasserelementaren.", "身为冰晶女王，以冰冷的冰山之力使敌人晕眩。 <br>私底下的兴趣是收集水精灵。", "Una reina de hielo que aturde a los enemigos con el poder de los glaciares fríos.<br>Ella colecciona elementales de agua como pasatiempo."
"player_unit_description_5003", "우연히 발견한 전설의 갑옷을 입고 최강의 기사가 되었습니다.<br>어떠한 적에게도 강력한 생명력 비례의 공격을 합니다.", "By wearing a legendary armor discovered by chance,<br>they became the strongest knight.<br>They perform powerful HP-proportional attacks against any enemy.", "偶然見つけた伝説のスーツを着て最強の騎士になれました。<br>どんな敵にも強力なHP比例ダメージを与えます。", "偶然發現傳說中的盔甲，一穿上去就變成最強的騎士。<br>無論哪一種敵人，都可以進行生命值等比的強烈攻擊。", "Avec l'armure de légende trouvée par hasard,<br>il est devenu un puissant chevalier.<br>Il inflige de puissantes attaques proportionnelles aux PV.", "Durch das Tragen einer zufällig entdeckten Legendären Rüstung wurde er zu einem der stärksten Rittern des Landes. Seine mächtigen Angriffe verursachen Schaden proportional zu den TP der Gegner.", "偶然发现传说中的盔甲，一穿上去就变成最强的骑士。 <br>无论哪一种敌人，都可以进行生命值等比的强烈攻击。", "Al usar una armadura legendaria descubierta por casualidad, se convirtieron en el caballero más fuerte. Realizan poderosos ataques proporcionales a su HP contra cualquier enemigo."
"player_unit_description_5004", "펄스 박사의 반려 고양이. 버튼이 보이면 일단 누릅니다.<br>수트 수리 버튼으로 자꾸만 손이 가네요.", "Dr. Pulse's pet cat.<br>When the cat sees a button, it just presses it.<br>It just can't resist the suit repair button.", "パルス博士が育てているネコです。<br>ボタンがあるとつい押してしまいます。<br>スーツの修理ボタンが一番のお気に入りだそうです。", "脈衝光博士的寵物貓咪，只要看到按鈕就想按。<br>總是把手伸向修理套裝按鈕。", "Le chat du Dr. Pulse. Dès qu'il voit un bouton, il le presse.<br>Sa main est constamment attirée par le bouton de réparation d'armure.", "Dr. Pulses Hauskatze. Wenn sie einen Knopf sieht, muss sie ihn auch drücken.<br>Sie kann einfach nicht dem Anzugsreparaturknopf widerstehen.", "脉冲光博士的宠物猫咪，只要看到按钮就想按。 <br>总是把手伸向修理套装按钮。", "El gato mascota del Dr. Pulse.<br>Cuando el gato ve un botón, simplemente lo presiona.<br>Simplemente no puede resistirse al botón de reparación del traje."
"player_unit_description_5104", "버튼이 작동해 최첨단 AI 수트를 입었습니다.<br>전투 인공지능의 능력으로 강력한 원거리 공격을 합니다.", "A button activated the advanced AI suit.<br>With the capabilities of combat AI, they perform powerful ranged attacks.", "ボタンが作動して最先端AIスーツを着せられました。<br>戦闘人工知能の能力で強力な遠距離攻撃をします。", "啟動按鈕，穿上尖端AI套裝。<br>使用戰鬥人工智能能力，進行強烈遠距離攻擊。", "En appuyant sur le bouton, il a revêtu une armure IA de pointe.<br>Grâce à l'IA de combat, il effectue de puissantes attaques à distance.", "Per Knopfdruck wird der fortschrittliche KI–Anzug aktiviert.<br>Mit den Fähigkeiten der Kampf–KI führt sie mächtige Fernangriffe aus.", "启动按钮，穿上尖端AI套装。 <br>使用战斗人工智能能力，进行强烈远距离攻击。", "Un botón activa el traje de IA avanzado.<br>Con las capacidades de la IA de combate, realizan poderosos ataques a distancia."
"player_unit_description_5204", "최첨단 장비를 추가하여 입었습니다.<br>강화된 슈트로 강력한 원거리 공격을 합니다.", "Applied additional advanced technology.<br>Delivers powerful ranged attacks with<br>the upgraded suit.", "最先端装備が追加されたスーツを着ています。<br>強化されたスーツで強力な遠距離攻撃をします。", "穿上增加尖端裝備的套裝，<br>以強化套裝進行強烈遠距離攻擊。", "Porte des équipements de pointe suppl.<br>Il effectue de puissantes attaques<br>à distance avec son armure améliorée.", "Eine durch zusätzlich angewandte fortschrittliche Technologie verbesserte Version. Verursacht mächtige Fernangriffe mit dem verbesserten Anzug.", "穿上增加尖端装备的套装，<br>以强化套装进行强烈远距离攻击。", "Se aplicó tecnología avanzada adicional.<br>Realiza poderosos ataques a distancia con<br>el traje mejorado."
"player_unit_description_5005", "적을 처치할수록 공격력이 점점 강해지는 외계 전투 종족.<br>춤을 좋아하는 낙천주의자입니다.", "An alien combat species whose ATK increases as they defeat more enemies.<br>They are an optimistic individual who loves dancing.", "敵を倒すほど攻撃力が上がっていく宇宙戦闘系の生き物です。<br>ダンスを踊るのが好きな楽天主義者です。", "根據敵人擊殺數，攻擊力漸漸變強的外星戰鬥種族。<br>非常喜歡跳舞的樂觀主義者。", "Une espèce extraterrestre guerrière<br>dont l'ATQ augmente à chaque ennemi abattu.<br>C'est un optimiste qui adore danser.", "Eine außerirdische Kampfspezies, deren ANG steigt, je mehr Gegner sie besiegt.<br>Optisch sehr gewöhnungsbedürftig, haben sie dennoch eine Vorliebe für das Tanzen entwickelt.", "根据敌人击杀数，攻击力渐渐变强的外星战斗种族。 <br>非常喜欢跳舞的乐观主义者。", "Una especie de combate alienígena cuyo ATK aumenta a medida que derrotan a más enemigos.<br>Es un individuo optimista al que le encanta bailar."
"player_unit_description_5006", "최강의 생명체가 탄생을 기다리고 있습니다.<br>일정 확률로 부화합니다.", "The strongest creature is awaiting its birth.<br>It hatches with a certain chance.", "最強の生命体の誕生を待っています。<br>一定確率で孵化します。", "史上最強的生物即將誕生，<br>將以一定機率孵化完成。", "La naissance de la créature<br>la plus puissante se fait attendre.<br>L'éclosion survient selon une chance fixe.", "Diese Ultimative Lebensform erwartet seine Geburt.<br>Sie schlüpft mit einer gewissen Chance.", "史上最强的生物即将诞生，<br>将以一定机率孵化完成。", "La criatura más fuerte está esperando su nacimiento.<br>Nace con cierta probabilidad."
"player_unit_description_5106", "거대한 불을 뿜어 범위 내 적들을 공격합니다.<br>아직 아기 드래곤이니 잘 보살펴주세요.", "Breathes a large fire to attack enemies within range.<br>They're still a baby dragon, so please take good care of them.", "巨大な火を吐き出して範囲内にいる敵を攻撃します。<br>まだ赤子なのでちゃんと育ててあげてくださいね。", "吐出巨大火焰，攻擊範圍內的敵人。<br>但他還只是個龍寶寶，請務必小心呵護他。", "Crache une flamme immense pour attaquer les ennemis dans la zone.<br>Prenez bien soin de lui, c'est encore un bébé Dragon.", "Spuckt riesige Flammen,<br>um Gegner im Umkreis anzugreifen.<br>Da sie noch sehr klein sind, brauchen sie sehr viel Pflege.", "吐出巨大火焰，攻击范围内的敌人。 <br>但他还只是个龙宝宝，请务必小心呵护他。", "Lanza una gran llamarada para atacar a los enemigos que se encuentren dentro del alcance.<br>Todavía son dragones bebés, así que cuídalos bien."
"player_unit_description_5206", "생명의 정점에 선 그의 탄생을 기다리고 있습니다.<br>일정 확률로 부화합니다.", "Awaiting the birth of a creature at the pinnacle of all life.<br>Hatches with a certain probability.", "生物の頂点であるヤツの誕生を待っています。<br>一定確率で孵化します。", "等待史上最偉大的生物誕生，<br>將依照一定機率孵化。", "La naissance de la créature<br>à l'apogée de toute vie se fait attendre.<br>L'éclosion survient selon une chance fixe.", "Erwartet die Geburt eines Wesens an der Spitze allen Lebens. Schlüpft mit einer gewissen Chance.", "等待史上最伟大的生物诞生，<br>将依照一定机率孵化。", "Esperando el nacimiento de una criatura en la cima de toda la vida.<br>Eclosiona con cierta probabilidad."
"player_unit_description_5306", "거대한 불을 뿜어 지상을 불바다로 만듭니다.<br>종 전체를 맡은 왕이자 최강의 생명체입니다.", "Breathes a large fire, turning the ground into a sea of fire.<br>The king of its kind and the ultimate lifeform.", "巨大な炎を吐き出し、地上を火の海にします。<br>同族をまとめる王であり、最強の生命体です。", "吐出巨大火焰，使地表成為火海。<br>身為龍族之王，也是史上最厲害的生物。", "Crache une flamme immense, transformant le sol en une mer de feu.<br>Il est le roi de son espèce, la forme ultime des êtres vivants.", "Spuckt riesige Flammen und erzeugt auf dem Boden ein Meer aus Feuer. Der König seiner Art und die Ultimative Lebensform.", "吐出巨大火焰，使地表成为火海。 <br>身为龙族之王，也是史上最厉害的生物。", "Respira un gran fuego, convirtiendo el suelo en un mar de fuego.<br>El rey de su especie y la forma de vida definitiva."
"player_unit_description_5007", "스킬을 통해 행운석을 빠르게 수급합니다.<br>부자가 되는 1단계: 행운석을 잃지 마세요.<br>부자가 되는 2단계: 1단계를 기억하세요.", "Quickly acquires luck stones through a skill.<br>Step 1 to getting rich: Don't lose your luck stones.<br>Step 2 to getting rich: Remember Step 1.", "スキルで幸運石を集めることができます。<br>お金持ちへの道その1：幸運石を失くさないこと。<br>お金持ちへの道その2：その1の内容を覚えておくこと。", "透過技能迅速收集幸運石。<br>成為大富翁的第1階段：別錯過幸運石。<br>成為大富翁的第2階段：記住第1階段。", "Collecte des Pierres de Chance grâce à ses compétences.<br>Petit rappel pour devenir riche : Ne pas perdre ses Pierres de Chance.", "Besitzt eine Fähigkeit, mit der er flink Glückssteine sammelt.<br>Schritt 1, um reich zu werden: Verliere nicht deine Glückssteine.<br>Schritt 2, um reich zu werden: Erinnere dich an Schritt 1.", "透过技能迅速收集幸运石。 <br>成为大富翁的第1阶段：别错过幸运石。 <br>成为大富翁的第2阶段：记住第1阶段。", "Adquiere rápidamente piedras de la suerte a través de una habilidad.<br>Paso 1 para hacerse rico: No pierdas tus piedras de la suerte.<br>Paso 2 para hacerse rico: Recuerda el paso 1."
"player_unit_description_5008", "온 세상을 임프로 가득 채우는 꿈을 가지고 있습니다.<br>스킬을 통해 적을 처치하면 임프를 소환합니다.", "They dream of filling the world with Imps.<br>Summons Imp when defeating an enemy with a skill.", "世界中をインプで埋めることが夢です。<br>スキルを使って敵を倒すとインプを召喚します。", "有著讓全世界充滿魔精的夢想。<br>透過技能擊殺敵人，就能召喚出魔精。", "Rêve de remplir le monde de Lutinors.<br>Invoque un Lutinor pour<br>chaque ennemi éliminé avec une compétence.", "Sie träumt davon, die Welt mit Kobolden zu bevölkern.<br>Beschwört einen Kobold, wenn sie einen Gegner mit einer Fähigkeit besiegt.", "有着让全世界充满魔精的梦想。 <br>透过技能击杀敌人，就能召唤出魔精。", "Sueñan con llenar el mundo de Imps.<br>Invoca a Imp al derrotar a un enemigo con una habilidad."
"player_unit_description_5108", "마마를 따르는 임프입니다.<br>모든 적의 방어력을 감소시킵니다.", "An Imp that follows Mama.<br>Reduces the DEF of all enemies.", "ママに従うインプです。<br>全ての敵の防御力を下げます。", "跟隨麻麻的魔精。<br>使所有敵人的防禦力減少。", "Un Lutinor qui suit Mama.<br>Il réduit la DEF de tous les ennemis.", "Ein Kobold, der Mama folgt.<br>Verringert die VERT aller Gegner.", "跟随麻麻的魔精。 <br>使所有敌人的防御力减少。", "Un diablillo que sigue a Mamá.<br>Reduce la DEF de todos los enemigos."
"player_unit_description_5009", "한때는 전설 속 왕국의 지배자였습니다.<br>저주가 풀리면 신적인 존재가 됩니다.", "Once the ruler of a legendary kingdom.<br>They become a god-like being when the curse is lifted.", "昔は伝説の中に消えた王国の支配者でした。<br>呪いが解けると神的存在になります。", "曾經是傳說中王國的統治者。<br>當詛咒解除後，將成為神聖存在。", "Le souverain d'un royaume légendaire d'autrefois.<br>Il devient une entité divine quand sa malédiction se brise.", "Einst der Herrscher eines Legendären Königreichs,<br>kann er wieder zu einem gottähnlichen Wesen aufsteigen, wenn der Fluch aufgehoben wird.", "曾经是传说中王国的统治者。 <br>当诅咒解除后，将成为神圣存在。", "Una vez gobernante de un reino legendario.<br>Se convierte en un ser parecido a un dios cuando se levanta la maldición."
"player_unit_description_5109", "신적인 힘으로 강력한 범위 공격을 합니다.<br>하지만 이것이 그의 진짜 모습인지는 아직 모릅니다.", "Performs powerful AoE attacks<br>with god-like power.<br>But it's still unknown if this is their true form.", "神の力で強力な範囲攻撃をします。<br>しかしこれが本当の姿であるかどうかはまだ誰も知りません。", "使用神聖之力進行強烈範圍攻擊，<br>但有可能那並不是他的真正面貌。", "Lance de puissantes attaques de zone avec sa force divine.<br>Toutefois, on ignore si c'est sa forme véritable.", "Führt mit gottähnlicher Kraft mächtige Flächenangriffe aus. Aber es ist noch unbekannt, ob dies ihre wahre Gestalt ist.", "使用神圣之力进行强烈范围攻击，<br>但有可能那并不是他的真正面貌。", "Realiza poderosos ataques de área con un poder divino. Pero aún se desconoce si esta es su verdadera forma."
"player_unit_description_5010", "배트를 강화할수록 공격력이 상승하는 최고의 홈런 타자입니다.<br>소문에 의하면 투수도 가능하다고 하네요.", "A top home run hitter whose ATK increases as their bat is upgraded.<br>Rumor has it he can also pitch.", "バットを強化するほど攻撃力が上がる<br>最高のホームラン打者です。<br>噂によると投手もできるそうですよ。", "最佳全壘打王，強化棒棍可使攻擊力上升。<br>根據傳聞，他也能兼職投手。", "Le meilleur frappeur de home runs, dont l'ATQ augmente<br>avec l'amélioration de sa batte.<br>On dit même qu'il pourrait jouer lanceur.", "Ein exzellenter Home–Run–Hitter, dessen ANG steigt,<br>wenn sein Schläger verbessert wird.<br>Man munkelt, dass er auch ein guter Pitcher wäre.", "最佳全垒打王，强化棒棍可使攻击力上升。 <br>根据传闻，他也能兼职投手。", "Un bateador de jonrones de primer nivel cuyo ATK aumenta a medida que mejora su bate.<br>Se rumorea que también puede lanzar."
"player_unit_description_5011", "하나의 적에게 강하며, 움직일 때 가장 빛나는 영웅입니다.<br>애착 아이템은 선글라스.", "A hero who is strong against a single enemy and shines the most when in motion.<br>Their cherished item is sunglasses.", "1体の敵に強く、動く時に一番輝きます。<br>ラッキーアイテムはサングラスだそうです。", "擅於攻擊單一敵人，每次移動都是戰場上的主角。<br>最喜歡的東西是墨鏡。", "Un héros puissant face à un unique ennemi,<br>brillant surtout lorsqu'il se déplace.<br>Son objet fétiche : Ses lunettes de soleil.", "Ein Held, der besonders in einem Eins–gegen–Eins–Kampf glänzt, wenn er in Bewegung ist.<br>Ohne seine Sonnenbrille geht er nirgendwo hin.", "擅于攻击单一敌人，每次移动都是战场上的主角。 <br>最喜欢的东西是墨镜。", "Un héroe que es fuerte contra un solo enemigo y brilla más cuando está en movimiento.<br>Su objeto más preciado son las gafas de sol."
"player_unit_description_5012", "탐험 동료인 병아리와 함께 보물을 찾아다닙니다.<br>발굴한 보물의 힘으로 아군에게 강력한 지원을 제공합니다.", "Searches for treasures with<br>their exploration companion, a chick.<br>Provides strong support to allies using the power of unearthed treasures.", "探険家であるひよこと一緒に宝を探します。<br>発掘した宝の力で味方をサポートします。", "與冒險夥伴小雞一起尋找寶物。<br>使用挖掘到的寶物之力，可以向我軍提供實質支援。", "Part à la recherche de trésors avec son compagnon explorateur, un poussin.<br>Il offre un puissant soutien à ses alliés grâce aux trésors découverts.", "Sucht nach Schätzen mit seinem Spürhund, einem Küken.<br>Bietet starke Unterstützung für Verbündete mithilfe der Kraft gehobener Schätze.", "与冒险伙伴小鸡一起寻找宝物。 <br>使用挖掘到的宝物之力，可以向我军提供实质支援。", "Busca tesoros con su compañero de exploración, un polluelo. Proporciona un fuerte apoyo a los aliados utilizando el poder de los tesoros desenterrados."
"player_unit_description_5013", "에너지를 모은 뒤 강력한 범위 공격으로 방출합니다.<br>수상한 에너지가 느껴질땐 누구를 부르면 될까요? 와트!", "Gathers energy and releases it in a powerful AoE attack.<br>Who should you call when you sense suspicious energy? Watt!", "エネルギーを集めて強力な範囲ダメージを与えます。<br>怪しいエネルギーを感じる時にはワットを呼びましょう。", "收集能量後，釋放為強烈範圍攻擊。<br>當你感受到不尋常的能量時，該呼叫誰呢？<br>沒錯，就是瓦特！", "Accumule de l'énergie qu'il libère sous forme d'une puissante attaque de zone.<br>Qui appeler quand vous ressentez une étrange énergie ? Watt !", "Sammelt Energie und entfesselt sie<br>in einem mächtigen Flächenangriff.<br>Wen solltest du rufen, wenn du verdächtige Energien aufspürst? Watt!", "收集能量后，释放为强烈范围攻击。 <br>当你感受到不寻常的能量时，该呼叫谁呢？ <br>没错，就是瓦特！", "Reúne energía y la libera en un poderoso ataque de área.<br>¿A quién debes llamar si detectas energía sospechosa? ¡Watt!"
"player_unit_description_5014", "대상의 체력이 낮을수록 더 강력한 공격을 가합니다.<br>동족과 합체할수록 강해집니다. 타르는 군단입니다!", "Delivers more powerful attacks<br>as the target's HP decreases.<br>Becomes stronger as it merges with its kind. Tar is a legion!", "対象のHPが低いほど強力なダメージを与えます。<br>同族と合体するほど強くなります。<br>タールは軍団です！", "當目標生命值越低，越能造成強烈攻擊。<br>與同族合體會變得更強，塔爾即為軍團！", "Plus les PV de la cible sont faibles, plus l'attaque est puissante.<br>Il se renforce en fusionnant avec ses semblables. Tar est une légion !", "Führt mächtigere Angriffe aus, wenn die TP des Gegners sinken.<br>Wird stärker, wenn es sich mit Seinesgleichen vereint.<br>Eine Armee aus Teer!", "当目标生命值越低，越能造成强烈攻击。 <br>与同族合体会变得更强，塔尔即为军团！", "Lanza ataques más poderosos a medida que disminuye la salud del objetivo. Se fortalece al fusionarse con los de su especie. ¡Tar es una legión!"
"player_unit_description_5114", "대상의 체력이 낮을수록 더 강력한 공격을 가합니다.<br>동족과 합체할수록 강해집니다. 타르는 군단입니다!", "Delivers more powerful attacks<br>as the target's HP decreases.<br>Becomes stronger as it merges with its kind. Tar is a legion!", "対象のHPが低いほど強力なダメージを与えます。<br>同族と合体するほど強くなります。<br>タールは軍団です！", "當目標生命值越低，越能造成強烈攻擊。<br>與同族合體會變得更強，塔爾即為軍團！", "Plus les PV de la cible sont faibles, plus l'attaque est puissante.<br>Il se renforce en fusionnant avec ses semblables. Tar est une légion !", "Führt mächtigere Angriffe aus, wenn die TP des Gegners sinken.<br>Wird stärker, wenn es sich mit Seinesgleichen vereint.<br>Eine Armee aus Teer!", "当目标生命值越低，越能造成强烈攻击。 <br>与同族合体会变得更强，塔尔即为军团！", "Lanza ataques más poderosos a medida que disminuye la salud del objetivo. Se fortalece al fusionarse con los de su especie. ¡Tar es una legión!"
"player_unit_description_5214", "대상의 체력이 낮을수록 더 강력한 공격을 가합니다.<br>동족과 합체할수록 강해집니다. 타르는 군단입니다!", "Delivers more powerful attacks<br>as the target's HP decreases.<br>Becomes stronger as it merges with its kind. Tar is a legion!", "対象のHPが低いほど強力なダメージを与えます。<br>同族と合体するほど強くなります。<br>タールは軍団です！", "當目標生命值越低，越能造成強烈攻擊。<br>與同族合體會變得更強，塔爾即為軍團！", "Plus les PV de la cible sont faibles, plus l'attaque est puissante.<br>Il se renforce en fusionnant avec ses semblables. Tar est une légion !", "Führt mächtigere Angriffe aus, wenn die TP des Gegners sinken.<br>Wird stärker, wenn es sich mit Seinesgleichen vereint.<br>Eine Armee aus Teer!", "当目标生命值越低，越能造成强烈攻击。 <br>与同族合体会变得更强，塔尔即为军团！", "Lanza ataques más poderosos a medida que disminuye la salud del objetivo. Se fortalece al fusionarse con los de su especie. ¡Tar es una legión!"
"player_unit_description_5015", "절대 작은 로켓츄를 화나게 하지 마세요.<br>오버클럭을 시도하여 더 강해질 테니까요.", "Never make the little Rocket Chu angry.<br>It might attempt to overclock and become even stronger.", "小さいからってナメないで。<br>オーバークロックの力で強くなりますから。", "千萬別惹小小火箭啾生氣。<br>他會嘗試超頻，變得更加強悍。", "Ne jamais énerver le petit Chu Roquette.<br>Il pourrait chercher à devenir<br>plus puissant en s'overclockant.", "Mache die kleine Raketen Chu niemals wütend.<br>Sie könnte versuchen, sich selbst zu übertakten und noch stärker zu werden.", "千万别惹小小火箭啾生气。 <br>他会尝试超频，变得更加强悍。", "Nunca hagas enojar al pequeño Rocket Chu. Puede que intente hacer overclocking y volverse incluso más fuerte."
